,Index,fpositive,fnegative,fneutral,score,label
603,603,0.2536519467830658,0.01305098831653595,0.7332970499992371,0.7332970499992371,neutral
604,604,0.3818897604942322,0.5426595211029053,0.07545078545808792,0.5426595211029053,negative
605,605,0.8501452207565308,0.007323483470827341,0.14253130555152893,0.8501452207565308,positive
606,606,0.302072674036026,0.010283487848937511,0.6876438856124878,0.6876438856124878,neutral
607,607,0.010047982446849346,0.9660503268241882,0.02390163578093052,0.9660503268241882,negative
608,608,0.7856351733207703,0.008970349095761776,0.2053944319486618,0.7856351733207703,positive
609,609,0.3343838155269623,0.0173669271171093,0.6482492089271545,0.6482492089271545,neutral
610,610,0.10007373243570328,0.13954979181289673,0.760376513004303,0.760376513004303,neutral
611,611,0.12314298748970032,0.01918862946331501,0.8576683402061462,0.8576683402061462,neutral
612,612,0.47543686628341675,0.009223501197993755,0.5153395533561707,0.5153395533561707,neutral
613,613,0.1964704990386963,0.010680648498237133,0.7928488254547119,0.7928488254547119,neutral
614,614,0.8641337752342224,0.006529576610773802,0.1293366402387619,0.8641337752342224,positive
615,615,0.02151627652347088,0.919395923614502,0.05908787623047829,0.919395923614502,negative
616,616,0.18179672956466675,0.01335154753178358,0.8048517107963562,0.8048517107963562,neutral
617,617,0.23794394731521606,0.011552441865205765,0.750503659248352,0.750503659248352,neutral
618,618,0.07461488246917725,0.09636722505092621,0.8290178775787354,0.8290178775787354,neutral
619,619,0.35874754190444946,0.09713225066661835,0.5441202521324158,0.5441202521324158,neutral
620,620,0.916790246963501,0.007544773630797863,0.07566504925489426,0.916790246963501,positive
621,621,0.03517021983861923,0.020663142204284668,0.9441666603088379,0.9441666603088379,neutral
622,622,0.2043607383966446,0.0253189355134964,0.7703202962875366,0.7703202962875366,neutral
623,623,0.0590522401034832,0.11170846968889236,0.8292393088340759,0.8292393088340759,neutral
624,624,0.8143468499183655,0.10813605040311813,0.07751710712909698,0.8143468499183655,positive
625,625,0.17744415998458862,0.012792614288628101,0.8097632527351379,0.8097632527351379,neutral
626,626,0.8894718289375305,0.007127163466066122,0.10340099036693573,0.8894718289375305,positive
627,627,0.3654146194458008,0.014982525259256363,0.6196028590202332,0.6196028590202332,neutral
628,628,0.8517875075340271,0.011025250889360905,0.13718724250793457,0.8517875075340271,positive
629,629,0.008712026290595531,0.9365744590759277,0.05471346899867058,0.9365744590759277,negative
630,630,0.5465940237045288,0.011145811527967453,0.44226017594337463,0.5465940237045288,positive
631,631,0.1261298507452011,0.15737281739711761,0.7164973020553589,0.7164973020553589,neutral
632,632,0.8412469029426575,0.008134891279041767,0.15061818063259125,0.8412469029426575,positive
633,633,0.036278072744607925,0.7494369149208069,0.2142849862575531,0.7494369149208069,negative
634,634,0.36591973900794983,0.010581708513200283,0.6234985589981079,0.6234985589981079,neutral
635,635,0.03758924454450607,0.40427491068840027,0.5581358075141907,0.5581358075141907,neutral
636,636,0.22880147397518158,0.019318830221891403,0.7518797516822815,0.7518797516822815,neutral
637,637,0.08591806143522263,0.11905968189239502,0.7950222492218018,0.7950222492218018,neutral
638,638,0.17271417379379272,0.01638755016028881,0.8108982443809509,0.8108982443809509,neutral
639,639,0.4332006275653839,0.014008675701916218,0.552790641784668,0.552790641784668,neutral
640,640,0.05142573267221451,0.05947241932153702,0.8891018033027649,0.8891018033027649,neutral
641,641,0.6607868075370789,0.015291057527065277,0.32392215728759766,0.6607868075370789,positive
642,642,0.29787951707839966,0.03264566510915756,0.6694748401641846,0.6694748401641846,neutral
643,643,0.055711373686790466,0.030723925679922104,0.9135647416114807,0.9135647416114807,neutral
644,644,0.12193982303142548,0.013867232017219067,0.8641929626464844,0.8641929626464844,neutral
645,645,0.05383861064910889,0.8035833239555359,0.1425781100988388,0.8035833239555359,negative
646,646,0.2300242781639099,0.008553002029657364,0.7614227533340454,0.7614227533340454,neutral
647,647,0.20875485241413116,0.014662212692201138,0.7765828967094421,0.7765828967094421,neutral
648,648,0.07634758949279785,0.6948832869529724,0.22876907885074615,0.6948832869529724,negative
649,649,0.6524222493171692,0.009599409997463226,0.337978333234787,0.6524222493171692,positive
650,650,0.40128985047340393,0.06938166916370392,0.529328465461731,0.529328465461731,neutral
651,651,0.18797864019870758,0.011309844441711903,0.8007115125656128,0.8007115125656128,neutral
652,652,0.6874257326126099,0.011947940103709698,0.300626277923584,0.6874257326126099,positive
653,653,0.02220587432384491,0.9613450169563293,0.016449129208922386,0.9613450169563293,negative
654,654,0.05608665943145752,0.8408434987068176,0.10306986421346664,0.8408434987068176,negative
655,655,0.44158926606178284,0.010891430079936981,0.5475192666053772,0.5475192666053772,neutral
656,656,0.07158953696489334,0.12261442840099335,0.8057960867881775,0.8057960867881775,neutral
657,657,0.025850556790828705,0.6300820708274841,0.3440673351287842,0.6300820708274841,negative
658,658,0.2425439953804016,0.010633889585733414,0.7468221187591553,0.7468221187591553,neutral
659,659,0.12226594239473343,0.013535604812204838,0.8641985058784485,0.8641985058784485,neutral
660,660,0.04972822219133377,0.9167966842651367,0.0334751158952713,0.9167966842651367,negative
661,661,0.8980786800384521,0.013215486891567707,0.08870577067136765,0.8980786800384521,positive
662,662,0.10230803489685059,0.010940131731331348,0.8867517709732056,0.8867517709732056,neutral
663,663,0.2722238600254059,0.00825852807611227,0.7195176482200623,0.7195176482200623,neutral
664,664,0.014639899134635925,0.962863028049469,0.022497083991765976,0.962863028049469,negative
665,665,0.9424557089805603,0.01027696207165718,0.04726729542016983,0.9424557089805603,positive
666,666,0.36527159810066223,0.01176452450454235,0.6229639053344727,0.6229639053344727,neutral
667,667,0.880261242389679,0.007242606021463871,0.11249616742134094,0.880261242389679,positive
668,668,0.02301505021750927,0.936312198638916,0.04067287594079971,0.936312198638916,negative
669,669,0.27926430106163025,0.011246653273701668,0.7094890475273132,0.7094890475273132,neutral
670,670,0.1831781566143036,0.012494571506977081,0.8043272495269775,0.8043272495269775,neutral
671,671,0.35301122069358826,0.011279478669166565,0.6357093453407288,0.6357093453407288,neutral
672,672,0.21484021842479706,0.010472849011421204,0.774686872959137,0.774686872959137,neutral
673,673,0.10276243835687637,0.010714557021856308,0.8865230083465576,0.8865230083465576,neutral
674,674,0.03868189454078674,0.550093412399292,0.41122469305992126,0.550093412399292,negative
675,675,0.06472161412239075,0.7504664063453674,0.18481196463108063,0.7504664063453674,negative
676,676,0.32166945934295654,0.04705916717648506,0.6312713623046875,0.6312713623046875,neutral
677,677,0.17504706978797913,0.03123609907925129,0.7937167882919312,0.7937167882919312,neutral
678,678,0.9235087037086487,0.010066956281661987,0.0664244070649147,0.9235087037086487,positive
679,679,0.012881099246442318,0.9533487558364868,0.03377021476626396,0.9533487558364868,negative
680,680,0.07372694462537766,0.030810734257102013,0.8954623341560364,0.8954623341560364,neutral
681,681,0.34723055362701416,0.058168768882751465,0.5946007370948792,0.5946007370948792,neutral
682,682,0.019665256142616272,0.8330749869346619,0.14725980162620544,0.8330749869346619,negative
683,683,0.3493516743183136,0.025600774213671684,0.6250475645065308,0.6250475645065308,neutral
684,684,0.12651467323303223,0.4106138348579407,0.4628714919090271,0.4628714919090271,neutral
685,685,0.3077647089958191,0.012331489473581314,0.6799038052558899,0.6799038052558899,neutral
686,686,0.23663409054279327,0.014424745924770832,0.7489411234855652,0.7489411234855652,neutral
687,687,0.1412162035703659,0.01100128423422575,0.847782552242279,0.847782552242279,neutral
688,688,0.4438612461090088,0.009877783246338367,0.5462610125541687,0.5462610125541687,neutral
689,689,0.3022596836090088,0.009697847068309784,0.6880425214767456,0.6880425214767456,neutral
690,690,0.16052860021591187,0.009082797914743423,0.830388605594635,0.830388605594635,neutral
691,691,0.9307491183280945,0.010053983889520168,0.05919690430164337,0.9307491183280945,positive
692,692,0.04428822919726372,0.0658554881811142,0.889856219291687,0.889856219291687,neutral
693,693,0.01094028353691101,0.9444187879562378,0.044640909880399704,0.9444187879562378,negative
694,694,0.10639572888612747,0.022129405289888382,0.8714748620986938,0.8714748620986938,neutral
695,695,0.331994891166687,0.10562799125909805,0.5623771548271179,0.5623771548271179,neutral
696,696,0.22833400964736938,0.010881404392421246,0.7607845664024353,0.7607845664024353,neutral
697,697,0.656156063079834,0.009221929125487804,0.3346220552921295,0.656156063079834,positive
698,698,0.013377443887293339,0.9499109983444214,0.03671164810657501,0.9499109983444214,negative
699,699,0.03239895775914192,0.21120361983776093,0.7563974261283875,0.7563974261283875,neutral
700,700,0.8135430216789246,0.008680195547640324,0.1777767688035965,0.8135430216789246,positive
701,701,0.845078706741333,0.0076203374192118645,0.1473008543252945,0.845078706741333,positive
702,702,0.00898546539247036,0.9432857632637024,0.04772881045937538,0.9432857632637024,negative
703,703,0.6532122492790222,0.012210275046527386,0.33457744121551514,0.6532122492790222,positive
704,704,0.09152564406394958,0.017072243615984917,0.8914020657539368,0.8914020657539368,neutral
705,705,0.12135879695415497,0.38463518023490906,0.4940059781074524,0.4940059781074524,neutral
706,706,0.27120962738990784,0.008188832551240921,0.720601499080658,0.720601499080658,neutral
707,707,0.5738125443458557,0.008275056257843971,0.41791239380836487,0.5738125443458557,positive
708,708,0.48579978942871094,0.010370061732828617,0.5038302540779114,0.5038302540779114,neutral
709,709,0.7435010075569153,0.010513300076127052,0.2459857016801834,0.7435010075569153,positive
710,710,0.26273223757743835,0.027150217443704605,0.7101175785064697,0.7101175785064697,neutral
711,711,0.01146997045725584,0.9448997378349304,0.043630242347717285,0.9448997378349304,negative
712,712,0.21380917727947235,0.009582409635186195,0.776608407497406,0.776608407497406,neutral
713,713,0.061458393931388855,0.0805727168917656,0.8579688668251038,0.8579688668251038,neutral
714,714,0.8535512089729309,0.007370217237621546,0.1390785425901413,0.8535512089729309,positive
715,715,0.13201920688152313,0.010004041716456413,0.8579766750335693,0.8579766750335693,neutral
716,716,0.02085215598344803,0.9471832513809204,0.031964678317308426,0.9471832513809204,negative
717,717,0.5478969216346741,0.012188835069537163,0.43991419672966003,0.5478969216346741,positive
718,718,0.9106993079185486,0.007738998159766197,0.08156171441078186,0.9106993079185486,positive
719,719,0.8363298177719116,0.009796385653316975,0.15387380123138428,0.8363298177719116,positive
720,720,0.18583202362060547,0.009677218273282051,0.8044906854629517,0.8044906854629517,neutral
721,721,0.3227872848510742,0.008465898223221302,0.668746829032898,0.668746829032898,neutral
722,722,0.32384029030799866,0.01203893218189478,0.6641207933425903,0.6641207933425903,neutral
723,723,0.702595591545105,0.00821264274418354,0.28919172286987305,0.702595591545105,positive
724,724,0.49290376901626587,0.009377525188028812,0.4977187216281891,0.4977187216281891,neutral
725,725,0.06819353997707367,0.0532093346118927,0.8785971403121948,0.8785971403121948,neutral
726,726,0.7225489020347595,0.01011283602565527,0.26733827590942383,0.7225489020347595,positive
727,727,0.0796496793627739,0.8045642375946045,0.11578616499900818,0.8045642375946045,negative
728,728,0.49838969111442566,0.011292028240859509,0.49031829833984375,0.49838969111442566,positive
729,729,0.0719839334487915,0.05173454061150551,0.8762814998626709,0.8762814998626709,neutral
730,730,0.7046080827713013,0.013411921449005604,0.2819799482822418,0.7046080827713013,positive
731,731,0.09808604419231415,0.0901939645409584,0.8117199540138245,0.8117199540138245,neutral
732,732,0.3031091094017029,0.010830238461494446,0.6860606074333191,0.6860606074333191,neutral
733,733,0.785515308380127,0.007077826652675867,0.2074069231748581,0.785515308380127,positive
734,734,0.0370512418448925,0.2626715302467346,0.7002772092819214,0.7002772092819214,neutral
735,735,0.5875821113586426,0.008317377418279648,0.4041004776954651,0.5875821113586426,positive
736,736,0.22353217005729675,0.00950632244348526,0.7669615149497986,0.7669615149497986,neutral
737,737,0.6490587592124939,0.02336965687572956,0.3275716006755829,0.6490587592124939,positive
738,738,0.5911626815795898,0.13210619986057281,0.27673110365867615,0.5911626815795898,positive
739,739,0.1999640017747879,0.010204392485320568,0.7898315787315369,0.7898315787315369,neutral
740,740,0.1857871562242508,0.02095787413418293,0.7932549715042114,0.7932549715042114,neutral
741,741,0.033868011087179184,0.5700567960739136,0.39607518911361694,0.5700567960739136,negative
742,742,0.3146559000015259,0.010539118200540543,0.6748050451278687,0.6748050451278687,neutral
743,743,0.785515308380127,0.007077826652675867,0.2074069231748581,0.785515308380127,positive
744,744,0.18788932263851166,0.01193310972303152,0.8001775741577148,0.8001775741577148,neutral
745,745,0.07015422731637955,0.03762953355908394,0.8922162055969238,0.8922162055969238,neutral
746,746,0.8034435510635376,0.01255885325372219,0.1839975118637085,0.8034435510635376,positive
747,747,0.3082219958305359,0.01618429459631443,0.6755937337875366,0.6755937337875366,neutral
748,748,0.19103467464447021,0.009191593155264854,0.7997737526893616,0.7997737526893616,neutral
749,749,0.2530404031276703,0.009675577282905579,0.7372840046882629,0.7372840046882629,neutral
750,750,0.20193183422088623,0.011056833900511265,0.7870113253593445,0.7870113253593445,neutral
751,751,0.8594966530799866,0.01027724239975214,0.13022617995738983,0.8594966530799866,positive
752,752,0.919139564037323,0.010394427925348282,0.07046599686145782,0.919139564037323,positive
753,753,0.5415869355201721,0.016220644116401672,0.442192405462265,0.5415869355201721,positive
754,754,0.5527684092521667,0.010577990673482418,0.43665358424186707,0.5527684092521667,positive
755,755,0.041104841977357864,0.8998448848724365,0.05905025452375412,0.8998448848724365,negative
756,756,0.16877099871635437,0.013846510089933872,0.8173825144767761,0.8173825144767761,neutral
757,757,0.16119295358657837,0.03359086066484451,0.8052161335945129,0.8052161335945129,neutral
758,758,0.1361548900604248,0.20136332511901855,0.6624817848205566,0.6624817848205566,neutral
759,759,0.11846713721752167,0.16848231852054596,0.7130506038665771,0.7130506038665771,neutral
760,760,0.2437722533941269,0.01752490922808647,0.7387028336524963,0.7387028336524963,neutral
761,761,0.27180710434913635,0.008846670389175415,0.7193462252616882,0.7193462252616882,neutral
762,762,0.5452767014503479,0.20364494621753693,0.25107836723327637,0.5452767014503479,positive
763,763,0.037200141698122025,0.68925541639328,0.2735443711280823,0.68925541639328,negative
764,764,0.8643596768379211,0.007122393231838942,0.12851788103580475,0.8643596768379211,positive
765,765,0.1957450956106186,0.01780262589454651,0.7864522337913513,0.7864522337913513,neutral
766,766,0.9058948159217834,0.011892860755324364,0.08221235126256943,0.9058948159217834,positive
767,767,0.8621695637702942,0.008766666986048222,0.1290637105703354,0.8621695637702942,positive
768,768,0.06205568462610245,0.8696154356002808,0.06832895427942276,0.8696154356002808,negative
769,769,0.8335939049720764,0.00606370298191905,0.16034236550331116,0.8335939049720764,positive
770,770,0.05440647155046463,0.4924302399158478,0.45316335558891296,0.4924302399158478,negative
771,771,0.08321554958820343,0.029030296951532364,0.8877541422843933,0.8877541422843933,neutral
772,772,0.07733367383480072,0.0690634623169899,0.8536028861999512,0.8536028861999512,neutral
773,773,0.020148055627942085,0.8756579756736755,0.10419395565986633,0.8756579756736755,negative
774,774,0.5167662501335144,0.021166399121284485,0.4620673656463623,0.5167662501335144,positive
775,775,0.2849353551864624,0.011965379118919373,0.703099250793457,0.703099250793457,neutral
776,776,0.1366562694311142,0.010788049548864365,0.8525557518005371,0.8525557518005371,neutral
777,777,0.8423261046409607,0.007297939155250788,0.15037594735622406,0.8423261046409607,positive
778,778,0.2835955023765564,0.009570646099746227,0.7068338394165039,0.7068338394165039,neutral
779,779,0.15422631800174713,0.011118095368146896,0.8346555829048157,0.8346555829048157,neutral
780,780,0.23599961400032043,0.6837373971939087,0.08026298880577087,0.6837373971939087,negative
781,781,0.33983829617500305,0.016466645523905754,0.6436951160430908,0.6436951160430908,neutral
782,782,0.7902209758758545,0.008212368004024029,0.2015666365623474,0.7902209758758545,positive
783,783,0.7357403635978699,0.01269078254699707,0.25156882405281067,0.7357403635978699,positive
784,784,0.5001662373542786,0.031046448275446892,0.4687872529029846,0.5001662373542786,positive
785,785,0.15764513611793518,0.01383912842720747,0.8285157680511475,0.8285157680511475,neutral
786,786,0.4845219552516937,0.3028106391429901,0.21266746520996094,0.4845219552516937,positive
787,787,0.015909919515252113,0.9343758821487427,0.049714136868715286,0.9343758821487427,negative
788,788,0.07185282558202744,0.02081332542002201,0.9073338508605957,0.9073338508605957,neutral
789,789,0.06731363385915756,0.10177943110466003,0.8309069275856018,0.8309069275856018,neutral
790,790,0.15387730300426483,0.01223504077643156,0.8338876366615295,0.8338876366615295,neutral
791,791,0.3971835970878601,0.1844799816608429,0.4183364510536194,0.4183364510536194,neutral
792,792,0.85213303565979,0.009853564202785492,0.13801342248916626,0.85213303565979,positive
793,793,0.5944974422454834,0.010521335527300835,0.3949812650680542,0.5944974422454834,positive
794,794,0.10994060337543488,0.011944681406021118,0.8781147003173828,0.8781147003173828,neutral
795,795,0.05339543893933296,0.019058125093579292,0.927546501159668,0.927546501159668,neutral
796,796,0.8532331585884094,0.006586600095033646,0.14018014073371887,0.8532331585884094,positive
797,797,0.13730522990226746,0.01375622022897005,0.848938524723053,0.848938524723053,neutral
798,798,0.5261204838752747,0.00785063300281763,0.4660288095474243,0.5261204838752747,positive
799,799,0.12974661588668823,0.01596597209572792,0.854287326335907,0.854287326335907,neutral
800,800,0.16015055775642395,0.7844797968864441,0.055369582027196884,0.7844797968864441,negative
801,801,0.15633906424045563,0.011332022957503796,0.8323289155960083,0.8323289155960083,neutral
802,802,0.870442807674408,0.008507157675921917,0.12105004489421844,0.870442807674408,positive
803,803,0.8181548714637756,0.007410147693008184,0.17443498969078064,0.8181548714637756,positive
804,804,0.23979827761650085,0.015592445619404316,0.7446093559265137,0.7446093559265137,neutral
805,805,0.1623368114233017,0.07577650994062424,0.7618866562843323,0.7618866562843323,neutral
806,806,0.03926936909556389,0.015419106930494308,0.9453116059303284,0.9453116059303284,neutral
807,807,0.06979977339506149,0.15248191356658936,0.7777183055877686,0.7777183055877686,neutral
808,808,0.14197199046611786,0.014054366387426853,0.8439735770225525,0.8439735770225525,neutral
809,809,0.3132447600364685,0.009668818674981594,0.6770864129066467,0.6770864129066467,neutral
810,810,0.5518196225166321,0.045998718589544296,0.40218162536621094,0.5518196225166321,positive
811,811,0.5056563019752502,0.009714420884847641,0.484629362821579,0.5056563019752502,positive
812,812,0.08048810809850693,0.03471493348479271,0.8847969770431519,0.8847969770431519,neutral
813,813,0.45867282152175903,0.009593082591891289,0.5317341685295105,0.5317341685295105,neutral
814,814,0.31397175788879395,0.010614147409796715,0.6754140257835388,0.6754140257835388,neutral
815,815,0.21474944055080414,0.4644085168838501,0.32084208726882935,0.4644085168838501,negative
816,816,0.22231943905353546,0.01900886557996273,0.7586717009544373,0.7586717009544373,neutral
817,817,0.2720794379711151,0.009293681010603905,0.7186269164085388,0.7186269164085388,neutral
818,818,0.833383321762085,0.0074327001348137856,0.15918399393558502,0.833383321762085,positive
819,819,0.16137224435806274,0.38760632276535034,0.4510214924812317,0.4510214924812317,neutral
820,820,0.2702169716358185,0.014565271325409412,0.7152177691459656,0.7152177691459656,neutral
821,821,0.03900166228413582,0.015884684398770332,0.9451137185096741,0.9451137185096741,neutral
822,822,0.55995774269104,0.013719397597014904,0.426322877407074,0.55995774269104,positive
823,823,0.8555922508239746,0.007947280071675777,0.13646048307418823,0.8555922508239746,positive
824,824,0.648030698299408,0.007929516024887562,0.3440398573875427,0.648030698299408,positive
825,825,0.8746925592422485,0.007941249758005142,0.11736616492271423,0.8746925592422485,positive
826,826,0.05828814581036568,0.027873922139406204,0.9138379096984863,0.9138379096984863,neutral
827,827,0.12045995146036148,0.012636184692382812,0.8669038414955139,0.8669038414955139,neutral
828,828,0.5311482548713684,0.10706748813390732,0.3617841899394989,0.5311482548713684,positive
829,829,0.15371906757354736,0.015486135147511959,0.8307947516441345,0.8307947516441345,neutral
830,830,0.6283800005912781,0.010941450484097004,0.36067846417427063,0.6283800005912781,positive
831,831,0.20264655351638794,0.00847628340125084,0.7888771295547485,0.7888771295547485,neutral
832,832,0.3121604323387146,0.010748050175607204,0.6770915389060974,0.6770915389060974,neutral
833,833,0.06416252255439758,0.8354332447052002,0.10040413588285446,0.8354332447052002,negative
834,834,0.5093744993209839,0.020279016345739365,0.4703465700149536,0.5093744993209839,positive
835,835,0.9202449917793274,0.011014257557690144,0.06874074041843414,0.9202449917793274,positive
836,836,0.41143831610679626,0.011423440650105476,0.5771381855010986,0.5771381855010986,neutral
837,837,0.24706926941871643,0.0822400227189064,0.670690655708313,0.670690655708313,neutral
838,838,0.8251540660858154,0.008444622159004211,0.16640131175518036,0.8251540660858154,positive
839,839,0.06062154844403267,0.021568220108747482,0.9178102016448975,0.9178102016448975,neutral
840,840,0.6021398901939392,0.008320790715515614,0.38953930139541626,0.6021398901939392,positive
841,841,0.10204112529754639,0.019154760986566544,0.878804087638855,0.878804087638855,neutral
842,842,0.08678285777568817,0.022648237645626068,0.8905689120292664,0.8905689120292664,neutral
843,843,0.08446148782968521,0.021656358614563942,0.8938822150230408,0.8938822150230408,neutral
844,844,0.8897293210029602,0.009249250404536724,0.10102148354053497,0.8897293210029602,positive
845,845,0.11839380115270615,0.03596903011202812,0.8456371426582336,0.8456371426582336,neutral
846,846,0.03999536857008934,0.8426316380500793,0.11737298965454102,0.8426316380500793,negative
847,847,0.28942763805389404,0.019105054438114166,0.69146728515625,0.69146728515625,neutral
848,848,0.864834725856781,0.006819862872362137,0.12834544479846954,0.864834725856781,positive
849,849,0.3824579119682312,0.008824305608868599,0.6087177395820618,0.6087177395820618,neutral
850,850,0.17440547049045563,0.011858083307743073,0.8137364387512207,0.8137364387512207,neutral
851,851,0.830946147441864,0.019287491217255592,0.14976638555526733,0.830946147441864,positive
852,852,0.08824557065963745,0.013312960043549538,0.8984414935112,0.8984414935112,neutral
853,853,0.03347025066614151,0.7040290832519531,0.26250067353248596,0.7040290832519531,negative
854,854,0.6945043802261353,0.24984502792358398,0.05565060302615166,0.6945043802261353,positive
855,855,0.8091574907302856,0.008555391803383827,0.1822870522737503,0.8091574907302856,positive
856,856,0.08334217965602875,0.254364550113678,0.6622932553291321,0.6622932553291321,neutral
857,857,0.5164761543273926,0.009465239942073822,0.4740586578845978,0.5164761543273926,positive
858,858,0.2167407125234604,0.05580959469079971,0.7274497151374817,0.7274497151374817,neutral
859,859,0.9510824680328369,0.019108211621642113,0.02980925515294075,0.9510824680328369,positive
860,860,0.06142188608646393,0.016002442687749863,0.9225757122039795,0.9225757122039795,neutral
861,861,0.1458158791065216,0.01046554185450077,0.8437185883522034,0.8437185883522034,neutral
862,862,0.9159975051879883,0.01720566675066948,0.06679677218198776,0.9159975051879883,positive
863,863,0.8788691163063049,0.04187796264886856,0.0792529359459877,0.8788691163063049,positive
864,864,0.02211470901966095,0.6124852895736694,0.3654000461101532,0.6124852895736694,negative
865,865,0.13459345698356628,0.020682569593191147,0.8447240591049194,0.8447240591049194,neutral
866,866,0.11739040166139603,0.014559960924088955,0.868049681186676,0.868049681186676,neutral
867,867,0.04701565206050873,0.5371320247650146,0.4158523678779602,0.5371320247650146,negative
868,868,0.9478653073310852,0.01447783038020134,0.03765682131052017,0.9478653073310852,positive
869,869,0.9520947337150574,0.013507277704775333,0.03439799323678017,0.9520947337150574,positive
870,870,0.9395999908447266,0.02466391772031784,0.03573606535792351,0.9395999908447266,positive
871,871,0.01883922889828682,0.8123623728752136,0.16879849135875702,0.8123623728752136,negative
872,872,0.041180144995450974,0.3140946626663208,0.6447251439094543,0.6447251439094543,neutral
873,873,0.011905491352081299,0.9198737144470215,0.06822078675031662,0.9198737144470215,negative
874,874,0.8060159087181091,0.10838188230991364,0.0856022760272026,0.8060159087181091,positive
875,875,0.22921320796012878,0.4106951653957367,0.3600916564464569,0.4106951653957367,negative
876,876,0.25787466764450073,0.012387687340378761,0.7297376394271851,0.7297376394271851,neutral
877,877,0.08771055936813354,0.050938233733177185,0.8613511919975281,0.8613511919975281,neutral
878,878,0.323415070772171,0.010253428481519222,0.6663315296173096,0.6663315296173096,neutral
879,879,0.9086961150169373,0.0066299717873334885,0.08467400074005127,0.9086961150169373,positive
880,880,0.6875506043434143,0.015433689579367638,0.2970156967639923,0.6875506043434143,positive
881,881,0.8238760828971863,0.007702752016484737,0.16842125356197357,0.8238760828971863,positive
882,882,0.5602954030036926,0.010676178149878979,0.4290284216403961,0.5602954030036926,positive
883,883,0.04393121227622032,0.041952118277549744,0.914116621017456,0.914116621017456,neutral
884,884,0.15364229679107666,0.016015734523534775,0.8303419947624207,0.8303419947624207,neutral
885,885,0.8448925614356995,0.007680664770305157,0.1474267840385437,0.8448925614356995,positive
886,886,0.5839260220527649,0.02587709203362465,0.39019685983657837,0.5839260220527649,positive
887,887,0.2574838399887085,0.6902197003364563,0.052296485751867294,0.6902197003364563,negative
888,888,0.2813165485858917,0.0280683021992445,0.690615177154541,0.690615177154541,neutral
889,889,0.02774069458246231,0.40446510910987854,0.567794144153595,0.567794144153595,neutral
890,890,0.4664807617664337,0.017073430120944977,0.5164457559585571,0.5164457559585571,neutral
891,891,0.012372460216283798,0.8777639865875244,0.1098635271191597,0.8777639865875244,negative
892,892,0.07243843376636505,0.8584006428718567,0.06916091591119766,0.8584006428718567,negative
893,893,0.8274429440498352,0.013664817437529564,0.1588922142982483,0.8274429440498352,positive
894,894,0.6609240770339966,0.01308550126850605,0.3259904682636261,0.6609240770339966,positive
895,895,0.023787930607795715,0.4519811272621155,0.5242310166358948,0.5242310166358948,neutral
896,896,0.038931768387556076,0.8662538528442383,0.09481444954872131,0.8662538528442383,negative
897,897,0.013633626513183117,0.8991164565086365,0.08724994212388992,0.8991164565086365,negative
898,898,0.03395608067512512,0.6218169331550598,0.3442269563674927,0.6218169331550598,negative
899,899,0.8652002811431885,0.007637371774762869,0.12716233730316162,0.8652002811431885,positive
900,900,0.017205240204930305,0.9502406120300293,0.03255409002304077,0.9502406120300293,negative
901,901,0.8289617300033569,0.0065726470202207565,0.16446560621261597,0.8289617300033569,positive
902,902,0.11753964424133301,0.03112669847905636,0.8513336777687073,0.8513336777687073,neutral
903,903,0.7475935220718384,0.0085317213088274,0.24387472867965698,0.7475935220718384,positive
904,904,0.5405001044273376,0.013513407669961452,0.4459865391254425,0.5405001044273376,positive
905,905,0.7384827136993408,0.014493952505290508,0.24702337384223938,0.7384827136993408,positive
906,906,0.31151750683784485,0.16365215182304382,0.5248304009437561,0.5248304009437561,neutral
907,907,0.039291318506002426,0.4800335764884949,0.4806751012802124,0.4806751012802124,neutral
908,908,0.4916166663169861,0.009813621640205383,0.4985697269439697,0.4985697269439697,neutral
909,909,0.4625154733657837,0.014810528606176376,0.5226739645004272,0.5226739645004272,neutral
910,910,0.22239001095294952,0.01381502952426672,0.7637949585914612,0.7637949585914612,neutral
911,911,0.6284881830215454,0.014880172908306122,0.35663166642189026,0.6284881830215454,positive
912,912,0.10354287177324295,0.012678757309913635,0.8837783932685852,0.8837783932685852,neutral
913,913,0.3962786793708801,0.010151085443794727,0.5935702323913574,0.5935702323913574,neutral
914,914,0.3890237808227539,0.011960682459175587,0.599015474319458,0.599015474319458,neutral
915,915,0.8772239089012146,0.006174548529088497,0.1166016086935997,0.8772239089012146,positive
916,916,0.8180840015411377,0.017013706266880035,0.16490231454372406,0.8180840015411377,positive
917,917,0.8947657942771912,0.006767589133232832,0.09846662729978561,0.8947657942771912,positive
918,918,0.20590542256832123,0.008941719308495522,0.7851529121398926,0.7851529121398926,neutral
919,919,0.07180628180503845,0.06865306943655014,0.8595406413078308,0.8595406413078308,neutral
920,920,0.7371359467506409,0.12761290371418,0.13525113463401794,0.7371359467506409,positive
921,921,0.0265039075165987,0.7937871813774109,0.17970891296863556,0.7937871813774109,negative
922,922,0.017243696376681328,0.9513750672340393,0.03138121962547302,0.9513750672340393,negative
923,923,0.9373266100883484,0.01332804374396801,0.04934545233845711,0.9373266100883484,positive
924,924,0.10691305249929428,0.01222577877342701,0.8808611631393433,0.8808611631393433,neutral
925,925,0.14950309693813324,0.01597542315721512,0.834521472454071,0.834521472454071,neutral
